word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
incubate,(알을) 품다,孵（卵），孵化,,/ˈɪŋkjʊbeɪt/,,"brood, cover, sit on","From Latin incubatus, past participle of
incubare (“to hatch”), from Latin
in- (“on”) and cubare (“to lie”).
",,,
donate,(특히 자선단체에) 기부[기증]하다,捐赠，捐助，捐献,,/də(ʊ)ˈneɪt/,,"subscribe, accord, come up with, put oneself down for, make a contribution of, hand out, bestow, put up, pledge, contribute, grant, give a donation of, make a gift of, present, make a donation of, gift","Circa 1845, back-formation from donation, chiefly in American English. Ultimately from Latin donare (to give).
",,,
fetid,악취가 진동하는,恶臭的；腐臭的,,/ˈfɛtɪd/,,"high, rank, pungent, smelly, reeking, acrid, evil-smelling, foul-smelling, stinking to high heaven, noxious, nasty, foul, malodorous, unpleasant","Borrowed from Latin fētidus (“having offensive odour”), originally fēteō (“to stink”).
",,,
antagonism,"적의, 적대감",对抗，对立；敌对；敌意,,/anˈtaɡ(ə)nɪz(ə)m/,,"antipathy, animus, friction, enmity, opposition, contention, conflict, rivalry, feud, discord, dissension","From Ancient Greek ἀνταγωνιστής (antagōnistḗs, “opponent”), from ἀνταγωνίζεσθαι (antagōnízesthai, “antagonize”), from ἀγών (agṓn, “contest”) (English agon).
",,,
jurisprudence,법학,法学；法律学,,/ˌdʒʊərɪsˈpruːd(ə)ns/,,"enactments, body of laws, acts, statutes, canon, regulations, rulings, rules, bills, ordinances, code, charters, constitution, measures","Borrowed from Latin iūrisprūdentia (“astuteness in the law”).
",,,
holograph,자필문,全息图的,,/ˈhɒləɡrɑːf/,,,"holo- +‎ -graph
",,,
affirm,단언하다,证实；确认；断言,,/əˈfəːm/,,"pronounce, assert, guarantee, promise, give one's word, attest, give an undertaking, aver, pledge, certify, proclaim, state, avow, vow, swear","From Middle English affirmen, affermen, from Old French afermer, affermer, from Latin affirmare, adfirmare (“to present as fixed, aver, affirm”), from ad (“to”) + firmare (“to make firm”), from firmus (“firm”).
",,,
allude,"암시하다, 시사(示唆)하다, 넌지시 말하다 ((to)) ((직접 언급할 때는 refer, mention을 씀; ⇒ refer [유의어/] ))",影射，暗指；间接提到,,/əˈl(j)uːd/,,"make an allusion to, indicate, mention, allude, touch on, hint, mention in passing, imply, insinuate, signify, speak briefly of, refer, mention en passant, hint at, cite, suggest, intimate, inkle, advert","From Middle French alluder, from Latin alludere (“to play with or allude”), from ad + ludere (“to play”).
","innuendo, adumbrate",,
vortex,(물·공기 등의) 소용돌이,漩涡；涡流,,/ˈvɔːtɛks/,,"countercurrent, eddy, maelstrom, swirling, whirlpool, gyre, swirl, counterflow","From Latin vortex.
",,,
delineate,(상세하게) 기술하다[그리다/설명하다],描述；勾画,,/dɪˈlɪnɪeɪt/,,"depict, characterize, set forth, outline, portray, set out, represent, present","From Latin dēlīneātus, past participle of dēlīneo (“to sketch out, to delineate”), from de- + līnea (“line”).
",,,
foible,(별로 해롭지 않은) 기벽[약점],（无伤大雅的）怪癖，小毛病，小缺点,,/ˈfɔɪb(ə)l/,,"limitation, infirmity, imperfection, blemish, fault, flaw, defect, inadequacy, weak spot, shortcoming, weak point, failing, frailty","(1640-50) From Early Modern French foible (“feeble”) (contemporary French faible). Doublet of feeble.
",,,
opulent,호화로운,奢华的，豪华的，奢侈的,,/ˈɒpjʊl(ə)nt/,,"plentiful, luxuriant, prolific, profuse, abundant","Borrowed from Latin opulēns, opulentus, from ops (“wealth, power, resources”), from Proto-Indo-European *h₃op- (“to work; produce in abundance”).
",,,
perambulator,(바퀴 하나에 기다란 손잡이가 달린) 거리 측정계,手推童车，婴儿车（pram的正式说法）,,/pəˈrambjʊleɪtə/,,,,,,
simulate,"…한 체[척]하다, 가장하다",类比，模仿；假装，伪装,,/ˈsɪmjʊleɪt/,,"replicate, reproduce, duplicate, parallel, mimic, be a mock-up of","Borrowed from Latin simulātus, past participle of simulō (“make like, imitate, copy, represent, feign”), from similis (“like”). See similar.
",,,
compunction,"죄책감, 거리낌",良心的不安；内疚；自责；后悔,,/kəmˈpʌŋkʃ(ə)n/,,"doubts, unease, qualms, hesitancy, misgivings, reluctance, worries, reservations, uneasiness, hesitation","From Middle English, borrowed from Old French, from Late Latin compunctionem (“a pricking”), from Latin compunctus, the past participle of compungere (“to severely prick”), from com- + pungere (“to prick”).
",,,
demise,(기관·사상·기업 등의) 종말,终止;失败;倒闭;死亡;逝世;一命呜呼,,/dɪˈmʌɪz/,,"loss of life, expiration, expiry, departure from life, passing, passing on, end, dying, final exit, passing away","From Latin demissa, feminine singular of perfect passive participle of dēmittō, apparently via Middle French démise, the feminine singular past participle of démettre.
",,,
tenet,"주의(主義), 교리(敎理)",信条；宗旨；原则,,/ˈtɛnɪt/,,"doctrine, dogma, canon, article of faith, belief, creed, precept, rule, credo","Borrowed from Latin tenet (“it holds”), from teneō (“hold; have”). Compare obsolete tenent.
",,,
deign,치사스럽지만[자기 격에 떨어지지만] 한다는 듯이 굴다,原则;信条;教义,,/deɪn/,,"consent, descend, deem it worthy of oneself, think fit, see fit, lower oneself, stoop, vouchsafe","From Middle English deignen, borrowed from Old French deignier (“consider worthy”), from Latin dīgnō, dīgnārī (“consider worthy”), from dīgnus (“worthy”). Cognate to dignity and French daigner.
",,,
sorority,(미국 대학의) 여학생 클럽,（美国某些大学的）女生联谊会，姊妹会,,/səˈrɒrɪti/,,"bevy, body, gang, pack, mob, posse, party, working party, troupe, company, troop, crew","From Renaissance Latin sorōritās, from Latin soror (“sister”), from Proto-Indo-European *swésōr. Akin to Spanish sororidad, Portuguese sororidade, French sororité.
",,,
dulcet,(소리가) 감미로운,柔和动听的，轻柔悦耳的,,/ˈdʌlsɪt/,,"soothing, sweet-sounding, mellifluous, mellow, pleasant, agreeable, honeyed, euphonious","From Middle English doucet, from Old French doucet, from dulz, dulce (“sweet, pleasant”) + diminutive -et, from Latin dulcis (“sweet, pleasant”). Cognate with Spanish dulce, French doux, Italian dolce, Portuguese doce, and Romanian dulce.
",,,
vituperation,혹평,辱骂;斥责;责骂,,/vɪˌtjuːpəˈreɪʃ(ə)n/,,"fault-finding, flak, criticism, chastisement, disapprobation, opprobrium, rebuke, scolding, condemnation, castigation, invective","From Latin vituperātiō (“censure, blame”), equivalent to vituperate +‎ -ion
",,,
malignant,악성의,（疾病或肿块）恶性的，致命的,,/məˈlɪɡnənt/,,"full of hate, poisonous, rancorous, baleful, hostile, vicious, venomous, malign, cruel, evil-intentioned, malevolent, malicious, nasty, acrimonious, splenetic","From Middle French malignant, from Late Latin malignans. See malign.
",,,
incantation,(마술을 걸기 위한) 주문[주문을 외기],咒语；念咒,,/ɪnkanˈteɪʃ(ə)n/,,"invocation, magic spell, conjuration, rune, magic formula","From Old French incantation, from Latin incantatio. More at enchant.
",,,
disclose,(특히 비밀이던 것을) 밝히다[폭로하다],公开，公布；透露，揭露,,/dɪsˈkləʊz/,,"impart, divulge, make known, communicate, pass on, vouchsafe, unfold, tell","From Middle English disclosen, from Middle French desclos, from Old French desclore, itself from Vulgar Latin disclaudere, from Latin dis- + claudere (“to close, shut”) or as a variant of discludo, discludere (cf. disclude).
",,,
enumerate,열거하다,列举，枚举,,/ɪˈnjuːməreɪt/,,"catalogue, set forth, give, itemize, set out","From Latin enumerātus, from enumerō.
",,,
interdict,(법원의) 금지 명령,（法庭发出的）强制令；禁令,,/ˈɪntədɪkt/,,"moratorium, injunction, ban, restraining order, embargo, proscription, veto, bar, interdiction","Middle English entrediten, from Old French entredire (“forbid”), from Latin interdīcere, present active infinitive of interdīcō (“prohibit, forbid”), from inter (“between”) + dīcō (“say”), from Proto-Indo-European *deyḱ.
",,,
regress,퇴행[퇴보/회귀]하다,退步；退化；倒退,,/rɪˈɡrɛs/,,"go backwards, drift back, retrogress, backslide, lapse, slip back, subside, relapse, sink back","(verb) From Latin regressus, past participle of regredi (“to go back”), from re- (“back”) + gradi (“to go”).
",,,
dyspepsia,소화 불량,消化不良,,/dɪsˈpɛpsɪə/,,"annoyance, huff, indignation, fit of pique, vexation, displeasure, moodiness, exasperation, pet, pique, irritation","dys- +‎ Ancient Greek πέψις (pépsis, “digestion”)  +‎ -ia
",,,
elegy,"애가, 비가",（尤指怀念故人或往事的）挽歌；挽诗；哀歌,,/ˈɛlɪdʒi/,,"burial hymn, requiem, dirge, lament, funeral song, plaint, keening","From Middle French elegie, from Latin elegīa, from Ancient Greek ἐλεγεία ᾠδή (elegeía ōidḗ, “an elegiac song”), from ἐλεγεία (elegeía), feminine of ἐλεγεῖος (elegeîos, “elegiac”), from ἔλεγος (élegos, “poem or song of lament”), perhaps from Phrygian.[1]
",,,
coherent,"일관성 있는, 논리[조리] 정연한",（论据、观点、计划）有条理的，连贯的，前后一致的,,/kə(ʊ)ˈhɪər(ə)nt/,,"well reasoned, cogent, rational, reasonable, reasoned, sound","From Middle French coherent, from Latin cohaērēns, from co- + haereō.
",,,
inexorable,"멈출[변경할] 수 없는, 거침없는",不可阻拦的,,/ɪnˈɛks(ə)rəb(ə)l/,,"unavoidable, unstoppable, inescapable, inevitable, irrevocable","From Middle French inexorable, from Latin inexōrābilis (“relentless, inexorable”) (or directly from the Latin word), from in- (prefix meaning ‘not’) + exōrābilis (“that may be moved or persuaded by entreaty; exorable”).[1] Exōrābilis is derived from exōrāre[2] (from exōrō (“to persuade, win over; to beg, entreat, plead”), from ex- (prefix meaning ‘out of’) + ōrō (“to beg, entreat, plead, pray; to deliver a speech, orate”), from ōs (“mouth”), from Proto-Indo-European *h₃éh₁os (“mouth”)) + -bilis (suffix forming adjectives indicating a capacity or worth of being acted upon).
",,,
fortnight,2주일(간),两星期，两周,,/ˈfɔːtnʌɪt/,,,English Wikipedia has an article on:fortnightWikipedia,,,
ensue,(어떤 일·결과가) 뒤따르다,（尤指作为结果而）接着发生，继而发生，因而产生,,/ɪnˈsjuː/,,"follow, arise, proceed, stem, emanate, flow, issue, derive, evolve, develop, spring, emerge","From Old French ensu- [1], stem of some conjugated forms of ensivre (“follow close upon, come afterward”) (French ensuivre), from Latin īnsequere, from īnsequi (“to pursue, follow, follow after; come next”), from in- (“upon”) (see in-) + sequi (“follow”) (see sequel).
",,,
inimical,~에 해로운[반하는/불리한],有害的；不利的；限制性的,,/ɪˈnɪmɪk(ə)l/,,"destructive, hurtful, ruinous, pernicious, deleterious, damaging, dangerous, calamitous, detrimental, injurious","From Latin inimicus (“enemy”), from in- (“not”) + amicus (“friend”).
",,,
undermine,(특히 자신감·권위 등을) 약화시키다,（常指逐渐地）削弱信心、权威等，损害,,/ʌndəˈmʌɪn/,,"chip away, eat away at, undercut, wear away","From under- +‎ mine.
",,,
inflect,(단어·언어가) 굴절하다[어미·어형 변화를 하다],（使）（词）发生屈折变化,,/ɪnˈflɛkt/,,"change the tone of, vary, inflect","From Latin īnflectō, from in- (“in”) + flectō (“I bend”)
",,,
presage,(보통 불길한 일의) 전조가 되다,预示，预兆（尤指不祥之事）,,/ˈprɛsɪdʒ/,,"promise, be the harbinger of, prophesy, indicate, be an indication of, herald, foretell, announce, signal, warn of, threaten, bode, augur, foreshadow, be a warning of, be a sign of, be a presage of, give a warning of, be an omen of","From Middle French presage, from Latin praesāgium.
",,,
hone,(특히 기술을) 연마하다,使…变锋利；把…磨尖,,/həʊn/,,"make sharper, put an edge on, file, grind, make sharp, whet, strop",,,,
libertine,난봉꾼,放荡鬼，浪荡子,,/ˈlɪbətiːn/,", celibatist, virgin    [WS], celibate    [WS], monogamist","fornicator (formal), rake, lewdster (dated), debauchee (dated), hood rat (slang), debaucher (dated), adulterer (married), bed-hopper (jocular), libertine (archaic), ladies' man, roué (archaic), lecher, philanderer (formal), voluptuary (dated), Romeo, Don Juan, player, seducer, roué, Casanova, loose-liver, Lothario, rantipole (obsolete), playboy",,"libidinist    [WS], copulator    [WS], promiscuous woman    [WS], promiscuous man    [WS]","sensualist    [WS], person    [WS], wanton    [WS]",
satiate,"(식욕·성욕 등을) 실컷 만족시키다, 물릴[질릴] 정도로 주다",（尤指饮食或享乐）使饱足，使厌腻,,/ˈseɪʃɪeɪt/,,"sate, fully satisfy","Borrowed from Latin satiatus, past participle of satiare (“to fill full, satiate”), from sat + satis (“sufficient”) + satur (“full”).
",,,
epigram,경구(警句); 짧은 풍자시,诙谐短诗；警句；隽语,,/ˈɛpɪɡram/,,"gem, play on words, witticism, jest, pun, nice turn of phrase, sally","From Middle French epigramme, from Latin epigramma, from Ancient Greek ἐπίγραμμα (epígramma, “inscription”).
",,,
