word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
accede,(요청·제의 등에) 응하다,同意(请求、建议等);就任;就职;(尤指君主)即位,,/əkˈsiːd/,", refuse, reject, decline","consent to, surrender to, accede, go along with, defer to, come round (idiomatic), give way to, give in to, accept, yield to, yield (rare), concede, concur with, grant, assent to, endorse, allow, comply, soothe (obsolete), acquiesce in, recognize, come around (idiomatic), agree    [WS], comply with, cave in, give way","First attested in the early 15th century. From Middle English acceden, from Latin accēdō (“approach, accede”), formed from ad (“to, toward, at”) + cēdō (“move, yield”) (English cede). Compare French accéder. Unrelated to ascend, aside from the common ad prefix.
",,,
aggregate,"합계, 총액",聚集体，集成体；总数，合计,,/ˈaɡrɪɡət/,,"gross, group    [WS], sum total, totality, whole amount, sum, entirety, summation, result, final figure, aggregate, entirety    [WS], grand total","From Latin aggregātus, perfect passive participle of aggregō (“I flock together”), from ag- (combining form of ad (“to, toward”)) + gregō (“I flock or group”), from grex (“flock”). Compare gregarious.
","biosphere, blogosphere, hivemind, noosphere",,
dauntless,불굴의,决然的；无畏的,,/ˈdɔːntləs/,,"determined, resolute, indomitable, intrepid, doughty, plucky, spirited, game, mettlesome, gritty, steely, confident, undaunted, undismayed, unalarmed, unflinching, unshrinking, unabashed, unfaltering, unflagging, bold, audacious, valiant, brave, stout-hearted, lionhearted, gallant, courageous, heroic, daring, daredevil","daunt +‎ -less
",,,
prolix,장황한,冗长的；啰唆的；好长篇大论的,,/ˈprəʊlɪks/,,"long-winded, long-drawn-out, overlong, prolonged, protracted, interminable, laborious, ponderous, endless, unending, verbose, wordy, full of verbiage, verbal, diffuse, discursive, digressive, rambling, wandering, circuitous, meandering, maundering, periphrastic, circumlocutory","From Old French prolixe, from Latin prōlixus (“courteous, favorable”).
",,,
plaintive,(소리가) 애처로운[구슬픈],伤感的,,/ˈpleɪntɪv/,,"sad, wistful, doleful, pathetic, pitiful, piteous, melancholy, melancholic, sorrowful, unhappy, wretched, woeful, grief-stricken, broken-hearted, heartbroken, desolate, heart-rending, forlorn, woebegone, disconsolate","From Middle English pleintif, plentyff, from French plaintif (“aggrieved, lamenting”), from plainte (“lament, complaint”); see plaint. Doublet of plaintiff.
",,,
undulating,"물결 모양의, 올라갔다 내려갔다 하는",起伏;波动;荡漾,,/ˈʌndjʊleɪtɪŋ/,,,,,,
decelerate,(차량의) 속도를 줄이다,（使）降低速度；（使）减速,,/diːˈsɛləreɪt/,,"slow up, slow, go slower, ease up, slack up, reduce speed, lessen one's speed, brake, put the brakes on, hit the brakes","From de- +‎ (ac)celerate.
",,,
prescient,선견지명[예지력]이 있는,预知的，有预知能力的，有先见之明的,,/ˈprɛsɪənt/,,"predictive, visionary","From praesciēns (“foreknowing; foretelling, predicting”), present participle of) Latin praesciō (“to foreknow”), from prae- (prefix meaning ‘before; in front’) (ultimately from Proto-Indo-European *preh₂- (“before; in front”)) + sciō (“to know, understand; to have knowledge of”) (ultimately from Proto-Indo-European *skey- (“to dissect; to split”)). The word is cognate with Middle French prescient (modern French prescient (“prescient”)), Italian presciente (“prescient”).[1]
",,,
antibody,항체,抗体,,/ˈantɪbɒdi/,,,"anti- +‎ body, a calque of  German Antikörper.
",,,
objurgate,"꾸짖다, 책망하다, 비난하다",怒斥;痛骂;谴责;申斥,,/ˈɒbdʒəɡeɪt/,,"censure, condemn, castigate, chastise, lambaste, pillory, savage, find fault with, fulminate against, abuse","From Latin obiūrgō.
",,,
zealot,"(특히 종교·정치에) 열성적인 사람, 열성분자, 광신자",狂热者；热心者,,/ˈzɛlət/,,"enthusiast, extremist, radical, Young Turk, diehard, activist, militant","Initially only found as Middle English zelote, an epithet of w:Simon the Zealot, acquiring its current senses in the 16th and 17th centuries. The Middle English derives from Latin zēlōtēs, from Ancient Greek ζηλωτής (zēlōtḗs, “emulator, zealous admirer, follower”), from ζῆλος (zêlos, “zeal, jealousy”), from ζηλόω (zēlóō, “to emulate, to be jealous”).
",,,
adjudicate,"(분쟁에 대해) 판결[판정]을 내리다, 재결하다",担任裁判；判决，裁定，裁决,,/əˈdʒuːdɪkeɪt/,,"adjudge, try, hear, examine, arbitrate, decide on, decide, settle, resolve, determine, pronounce on, give a ruling on, sit in judgement on, pass judgement on, give a verdict on, make a ruling on","Borrowed from Latin adiūdicō, adiūdicātus, from ad + iūdicō (“to judge”). Doublet of adjudge.
",,,
dolor,"슬픔, 비탄(grief)",疼痛;悲伤;痛苦悲伤;悲哀,,/ˈdōlər/,,"sorrow, unhappiness, dejection, regret, depression, misery, cheerlessness, downheartedness, despondency, despair, desolation, wretchedness, glumness, gloom, gloominess, heaviness of heart, dolefulness, melancholy, low spirits, mournfulness, woe, broken-heartedness, heartache, grief","Borrowed from Anglo-Norman dolour, mainland Old French dolor (modern douleur), from Latin dolor (“pain, grief”).
",,,
indolent,"게으른, 나태한",懒散的；懒惰的,,/ˈɪnd(ə)l(ə)nt/,,"idle, slothful, loafing, work-shy, shiftless, apathetic, lackadaisical, inactive, inert, lifeless, sluggish, lethargic, listless, languid, torpid, slow, slow-moving, dull, plodding","From French indolent, from Latin indolentem, from in- (“not”) + dolēns (“pain”)
",,,
circuitous,빙 돌아가는,迂回的，绕行的,,/səːˈkjuːɪtəs/,,"indirect, winding, meandering, serpentine, tortuous, twisting","First attested in 1664. From Latin circuitōsus, from circuitus, from circumeō (“I go around”), from circum (“around”) + eō (“I go”).
",,,
propitiator,달래는 사람 ; 화해시키는 사람.,为和解的;为赢回好感的;安抚的,,/prəˈpɪʃɪeɪtə/,,,"From the Latin propitiātor.
",,,
reprobate,타락한 사람,堕落者；放荡者；恶棍,,/ˈrɛprəbeɪt/,,"rascal, scoundrel, good-for-nothing, villain, wretch, unprincipled person, rake, profligate, degenerate, debauchee, libertine",,,,
espouse,(주의·정책 등을) 옹호[지지]하다,投身（活动）；支持，拥护（观点）,,/ɪˈspaʊz/,,"embrace, take up, take to, take to one's heart, receive enthusiastically, receive wholeheartedly, accept, welcome","From Middle English espousen, borrowed from Old French espouser, from Latin spōnsāre, present active infinitive of spōnsō (frequentative of spondeō), from Proto-Indo-European *spend-.
",,,
salutary,"(흔히 불쾌해 보이지만) 유익한, 효과가 좋은",（对行为或性格的改善）有益的,,/ˈsaljʊt(ə)ri/,,"good, good for one, advantageous, profitable, productive, helpful, useful, of use, of service, valuable, worthwhile, practical","Borrowed from Middle French salutaire and its source, Latin salutaris (“healthful”), from salus (“health”).
",,,
flippant,"경솔한, 건방진",轻率的；浮夸的,,/ˈflɪp(ə)nt/,,"superficial, shallow, glib, thoughtless, carefree, irresponsible, insouciant, offhand","1595, from Northern English dialectal flippand (“prattling, babbling, glib”), present participle of flip (“to babble”), of North Germanic origin. Cognate with Icelandic fleipa (“to babble, prattle”), Swedish dialectal flepa (“to talk nonsense”). Alteration of -and suffix (a variant of the participial -ing) to -ant probably due to influence from words in -ant.
",,,
antecede,"…에 선행하다, 앞서다",在…之前；居…之先；胜过；超越,,/antɪˈsiːd/,,,,,,
temper,(걸핏하면 화를 내는) 성질[성미],脾气；易怒,,/ˈtɛmpə/,,"disposition, nature, character, personality, make-up, constitution, mind, spirit, stamp, mettle, mould","From Middle English temperen, tempren, from Old English ġetemprian, temprian, borrowed from Latin temperare (“to divide or proportion duly, mingle in due proportion, qualify, temper, regulate, rule, intransitive observe measure, be moderate or temperate”), from tempus (“time, fit season”). Compare also French tempérer. Doublet of tamper. See temporal.
",,,
cursory,"대충 하는, 피상적인",仓促的；草草的；粗略的,,/ˈkəːs(ə)ri/,,"desultory, casual, superficial, token, uninterested, half-hearted, inattentive, unthinking, offhand, mechanical, automatic, routine","Borrowed from Middle French cursoire (“rapid”), from Latin cursorius (“hasty, of a race or running”)
",,,
ablution,목욕 (재계),沐浴；净体（礼）；净手（礼）,,/əˈbluːʃ(ə)n/,,"cleansing, bathing, showering, scrubbing, purification","From Middle English, ablucioun (“cleansing of impurities”), from Old French ablution, and its source, Late Latin ablūtiō (“a washing away”), from abluō (“wash away”), from ab (“away”) + lavō (“wash”)[1].
",,,
intrastate,주(州)내의,在一州境内(尤指美国的州内),,,,,"From intra- +‎ state.
",,,
deride,조롱[조소]하다,嘲笑，讥笑,,/dɪˈrʌɪd/,,"sneer, hold up to ridicule, ridicule    [WS], poke fun at, outlaugh, jeer, mock, nip, jeer at, geck, jibe at, scoff, bam (archaic), hound, poke borack (Australia), brock, heckle, scoff at, barrack, badger, flite, make fun of, chiack (British), taunt, laugh at, pillory, bullyrag, deride","From Middle French dérider, from Latin dērīdeō (“to mock, laugh at”), from dē- (“from, down from”) + rīdeō (“to laugh”).
",outjeer,,
aquamarine,"아쿠아마린, 남옥(藍玉)",海蓝宝石,,/ˌakwəməˈriːn/,,viridescent,"From Latin aqua (“water”) + marinus (“marine”), adjective form from mare (“sea”)
",,,
accretion,(서서히 막처럼 생기는) 부착물,堆积，积聚；逐渐的增加，增大,,/əˈkriːʃ(ə)n/,,"collecting, gathering, amassing, cumulation, accrual, growth, formation, enlargement, increase, gain, augmentation, rise, mushrooming, snowballing","Borrowed from Latin accrētiō, from ad (“to”) + crēscō (“grow”). First attested in the 1610s. Compare crescent, increase, accrue, and so on.
",,,
dissonant,"귀에 거슬리는, [음악] 불협화(음)의; 조화되지 않은(opp. harmonious)",刺耳的；不谐和的；不调和的,记忆技巧：dis 不 + son 声音 + ant …的 → 不同的声音 → 不和谐的,/ˈdɪs(ə)nənt/,,"disharmonious, discordant, unmelodious, atonal, tuneless, off-key, cacophonous","From Middle French dissonant.
",,,
rift,(사람들 사이의) 균열[틈],（地面或岩石上的）裂缝，裂口,,/rɪft/,,"fault, flaw, split, break, breach, fissure, fracture, cleft, crevice, gap, cranny, slit, chink, interstice, cavity, opening, space, hole, aperture","From the verb rive
",,,
sententious,"무게를 잡는, 훈계조의",好说教的；说教式的；自以为是的,,/sɛnˈtɛnʃəs/,,"moralizing, sanctimonious, self-righteous, pietistic, pious, priggish, Pecksniffian, judgemental, canting","From Latin sententiōsus, from sententia (“opinion, purpose”).
",,,
decamp,(흔히 몰래) 서둘러 떠나다,不辞而别，偷偷溜走,,/dɪˈkamp/,,"make off, run off, run away, flee, bolt, take off, take flight, disappear, vanish, slip away, steal away, sneak away, beat a hasty retreat, escape, make a run for it, make one's getaway, leave, depart, make oneself scarce","French décamper, Old French descamper.",,,
iniquity,부당성; 부당한 것,极其错误；极不公正,,/ɪˈnɪkwɪti/,,"sinfulness, immorality, impropriety, vice, evil, sin","From Middle English iniquite, jniquite (“evil, wickedness, iniquity; evil act; hostility, malevolence; hostile act; a calamity, misfortune”),[1] from Old French iniquité (modern French iniquité (“iniquity”)), from Latin inīquitās (“iniquity; inequality, unfairness; inequity, injustice”), from inīquus (“unequal, uneven, unfair; disadvantageous, unfavourable; hostile, unkind; unsuitable; wicked, wrong”) + -itās (variant of -tās (suffix forming a noun indicating a state of being)). Inīquus is derived from in- (prefix meaning ‘not’) + aequus (“equal; fair, impartial, just”).[2] Compare inequity.
",,,
abate,(강도가) 약해지다; (강도를) 약화시키다[줄이다],减少；减弱；减轻；减退,,/əˈbeɪt/,,"die away, die down, die out, drop away, drop off, lessen, ease, ease off, let up, decrease, diminish, moderate, decline, fade, dwindle, slacken, recede, cool off, tail off, peter out, taper off, wane, ebb, relent, desist, weaken, become weaker, come to an end","From Latin abbātem, accusative form of abbās, from Ancient Greek ἀββᾶς (abbâs), from Aramaic אבא‎ (’abbā, “father”).
",,,
protagonist,(연극·영화·책 속의) 주인공,（某一想法或政治制度的）主要支持者，主要拥护者,,/prəˈtaɡ(ə)nɪst/,,"leading actress, leading performer, leading player, leading lady, leading man, lead, star","From Ancient Greek πρωταγωνιστής (prōtagōnistḗs, “a chief actor”), from πρῶτος (prôtos, “first”) + ἀγωνιστής (agōnistḗs, “a combatant, pleader, actor”).
",,,
incubate,(알을) 품다,孵（卵），孵化,,/ˈɪŋkjʊbeɪt/,,"brood, sit on, cover","From Latin incubatus, past participle of
incubare (“to hatch”), from Latin
in- (“on”) and cubare (“to lie”).
",,,
donate,(특히 자선단체에) 기부[기증]하다,捐赠，捐助，捐献,,/də(ʊ)ˈneɪt/,,"give a donation of, make a donation of, make a gift of, contribute, make a contribution of, present, gift, subscribe, hand out, grant, bestow, pledge, put oneself down for, put up, come up with, accord","Circa 1845, back-formation from donation, chiefly in American English. Ultimately from Latin donare (to give).
",,,
fetid,악취가 진동하는,恶臭的；腐臭的,,/ˈfɛtɪd/,,"smelly, foul-smelling, evil-smelling, malodorous, stinking to high heaven, reeking, pungent, acrid, high, rank, foul, unpleasant, nasty, noxious","Borrowed from Latin fētidus (“having offensive odour”), originally fēteō (“to stink”).
",,,
antagonism,"적의, 적대감",对抗，对立；敌对；敌意,,/anˈtaɡ(ə)nɪz(ə)m/,,"friction, enmity, antipathy, animus, opposition, dissension, rivalry, feud, conflict, discord, contention","From Ancient Greek ἀνταγωνιστής (antagōnistḗs, “opponent”), from ἀνταγωνίζεσθαι (antagōnízesthai, “antagonize”), from ἀγών (agṓn, “contest”) (English agon).
",,,
